,CLIENT_ID,RETRO_DT,TARGET,number_of_friends
18975,1371729,20210512,0,100
18976,1372746,20210512,0,95
18977,1373629,20210512,0,100
18978,1375077,20210512,1,26
18979,1378325,20210512,test,100
18980,1378939,20210512,0,99
18981,1383441,20210512,1,74
18982,1383483,20210512,0,100
18983,1383797,20210512,0,100
18984,1384270,20210512,1,100
18985,1385375,20210512,0,70
18986,1385727,20210512,0,1
18987,1388473,20210512,0,100
18988,1388545,20210512,0,99
18989,1389291,20210512,1,100
18990,1390035,20210512,test,76
18991,1392655,20210512,0,54
18992,1392843,20210512,1,36
18993,1392896,20210512,test,100
18994,1393784,20210512,test,100
18995,1396119,20210512,0,78
18996,1397500,20210512,0,25
18997,1399018,20210512,0,100
18998,1399699,20210512,0,100
18999,1400261,20210512,0,20
19000,1400285,20210512,0,100
19001,1401582,20210512,0,100
19002,1402946,20210512,test,40
19003,1403823,20210512,1,85
19004,1404394,20210512,test,100
19005,1405053,20210512,0,57
19006,1405736,20210512,1,99
19007,1406323,20210512,1,100
19008,1406864,20210512,0,17
19009,1407638,20210512,0,89
19010,1409461,20210512,0,78
19011,1409535,20210512,0,100
19012,1411207,20210512,0,95
19013,1411983,20210512,0,100
19014,1413290,20210512,0,100
19015,1414544,20210512,0,100
19016,1416891,20210512,test,100
19017,1417191,20210512,1,100
19018,1418782,20210512,0,16
19019,1419388,20210512,test,100
19020,1419431,20210512,1,74
19021,1421745,20210512,test,67
19022,1421917,20210512,0,42
19023,1425292,20210512,0,100
19024,1430641,20210512,1,100
19025,1432347,20210512,0,100
19026,1434745,20210512,0,100
19027,1435368,20210512,0,100
19028,1436184,20210512,1,48
19029,1436227,20210512,0,3
19030,1436712,20210512,test,100
19031,1437198,20210512,test,79
19032,1437381,20210512,1,100
19033,1437789,20210512,0,33
19034,1439355,20210512,0,22
19035,1439767,20210512,0,12
19036,1441942,20210512,test,100
19037,1442541,20210512,0,100
19038,1444837,20210512,test,13
19039,1445262,20210512,1,100
19040,1446315,20210512,1,100
19041,1446361,20210512,0,100
19042,1447226,20210512,0,100
19043,1447639,20210512,0,100
19044,144872,20210512,0,99
19045,1449707,20210512,0,19
19046,1450804,20210512,0,100
19047,1450872,20210512,0,80
19048,1451114,20210512,0,34
19049,1452582,20210512,1,100
19050,1453039,20210512,test,12
19051,1455310,20210512,test,100
19052,1456110,20210512,0,56
19053,1456453,20210512,0,100
19054,1456588,20210512,test,43
19055,1456599,20210512,test,100
19056,1456643,20210512,1,28
19057,1456729,20210512,test,9
19058,1456768,20210512,test,69
19059,1458051,20210512,0,29
19060,1458334,20210512,0,82
19061,1458527,20210512,1,100
19062,1459451,20210512,test,15
19063,1461073,20210512,test,1
19064,1461809,20210512,1,99
19065,1462242,20210512,1,100
19066,1465151,20210512,test,66
19067,1465193,20210512,0,70
19068,1465920,20210512,1,100
19069,1467432,20210512,1,100
19070,1468089,20210512,0,100
19071,1468968,20210512,1,100
19072,1471665,20210512,0,100
19073,1471889,20210512,0,100
19074,1472196,20210512,test,100
19075,1472629,20210512,1,100
19076,1472890,20210512,0,100
19077,1472961,20210512,1,100
19078,1473828,20210512,test,100
19079,1474331,20210512,1,79
19080,1474398,20210512,0,100
19081,1474495,20210512,0,1
19082,1475302,20210512,test,7
19083,1475956,20210512,0,100
19084,1476410,20210512,test,64
19085,1476627,20210512,0,31
19086,1477131,20210512,1,74
19087,1477728,20210512,1,85
19088,1477942,20210512,1,100
19089,1477971,20210512,0,52
19090,1478113,20210512,1,91
19091,1478282,20210512,0,46
19092,1478660,20210512,0,38
19093,1479195,20210512,0,100
19094,1479441,20210512,0,40
19095,1479495,20210512,test,100
19096,1479699,20210512,0,69
19097,1480734,20210512,0,100
19098,1480867,20210512,1,100
19099,1481479,20210512,0,70
19100,1481652,20210512,0,100
19101,1482502,20210512,0,100
19102,1482873,20210512,0,92
19103,1483270,20210512,0,91
19104,1483313,20210512,1,100
19105,1483476,20210512,1,100
19106,1483566,20210512,0,100
19107,1483630,20210512,1,100
19108,1484006,20210512,0,100
19109,1484010,20210512,1,63
19110,1484175,20210512,1,30
19111,1484832,20210512,0,63
19112,1485192,20210512,test,72
19113,1485469,20210512,0,100
19114,1485499,20210512,0,5
19115,1485630,20210512,1,100
19116,1485650,20210512,1,5
19117,1485654,20210512,0,20
19118,1486633,20210512,0,99
19119,1486960,20210512,0,100
19120,1487068,20210512,0,100
19121,1487390,20210512,0,100
19122,1488549,20210512,1,100
19123,1488629,20210512,1,29
19124,1489391,20210512,0,3
19125,1491384,20210512,0,100
19126,1491683,20210512,0,35
19127,1492440,20210512,0,100
19128,1494874,20210512,1,100
19129,1495178,20210512,1,100
19130,1499752,20210512,0,100
19131,1500273,20210512,test,100
19132,1501880,20210512,0,100
19133,1502216,20210512,0,4
19134,1502381,20210512,0,25
19135,1503115,20210512,0,100
19136,1504946,20210512,0,100
19137,1506095,20210512,test,100
19138,1506406,20210512,0,100
19139,1506555,20210512,0,100
19140,1506695,20210512,1,100
19141,1506827,20210512,test,67
19142,1508513,20210512,0,41
19143,1509432,20210512,1,31
19144,1510002,20210512,0,100
19145,1510112,20210512,0,54
19146,1512820,20210512,0,100
19147,1513249,20210512,test,100
19148,1513452,20210512,0,25
19149,1513717,20210512,test,23
19150,1514135,20210512,test,100
19151,1514136,20210512,0,100
19152,1514137,20210512,test,100
19153,1514138,20210512,0,100
19154,1514160,20210512,test,7
19155,1514166,20210512,0,6
19156,1514170,20210512,0,100
19157,1514171,20210512,1,100
19158,1514186,20210512,test,2
19159,1514188,20210512,0,100
19160,1514189,20210512,1,100
19161,1514190,20210512,1,36
19162,1514197,20210512,0,18
19163,1514212,20210512,0,84
19164,1514213,20210512,1,100
19165,1514229,20210512,0,100
19166,1514250,20210512,test,100
19167,1514268,20210512,1,52
19168,1514310,20210512,0,86
19169,1514335,20210512,test,51
19170,1514347,20210512,test,100
19171,1514368,20210512,test,100
19172,1514369,20210512,0,100
19173,1514371,20210512,test,100
19174,1514377,20210512,0,100
19175,1514380,20210512,0,94
19176,1514404,20210512,test,100
19177,1514409,20210512,0,100
19178,1514410,20210512,0,100
19179,1514411,20210512,0,27
19180,1514431,20210512,0,42
19181,1514442,20210512,0,100
19182,1514443,20210512,0,100
19183,1514455,20210512,test,100
19184,1514456,20210512,1,100
19185,1514462,20210512,0,100
19186,1514464,20210512,0,70
19187,1514468,20210512,0,100
19188,1514470,20210512,0,100
19189,1514471,20210512,test,100
19190,1514482,20210512,0,100
19191,1514493,20210512,0,100
19192,1514494,20210512,1,62
19193,1514495,20210512,0,21
19194,1514496,20210512,test,43
19195,1514499,20210512,0,100
19196,1514502,20210512,1,86
19197,1514505,20210512,1,100
19198,1514506,20210512,0,32
19199,1514508,20210512,1,100
19200,1514519,20210512,0,100
19201,1514524,20210512,0,100
19202,1514528,20210512,test,34
19203,1514532,20210512,0,100
19204,1514536,20210512,0,100
19205,1514537,20210512,1,80
19206,1514548,20210512,0,100
19207,1514550,20210512,1,100
19208,1514551,20210512,test,18
19209,1514559,20210512,test,100
19210,1514564,20210512,test,100
19211,1514568,20210512,test,100
19212,1514584,20210512,1,90
19213,1514585,20210512,1,100
19214,1514592,20210512,test,100
19215,1514596,20210512,test,46
19216,1514604,20210512,test,66
19217,1514605,20210512,0,41
19218,1514610,20210512,1,100
19219,1514611,20210512,test,51
19220,1514612,20210512,test,100
19221,1514634,20210512,0,100
19222,1514635,20210512,0,54
19223,1514638,20210512,0,100
19224,1514641,20210512,0,100
19225,1514643,20210512,1,100
19226,1514655,20210512,1,9
19227,1514666,20210512,test,42
19228,1514669,20210512,test,87
19229,1514680,20210512,0,2
19230,1514685,20210512,0,21
19231,1514689,20210512,test,100
19232,1514690,20210512,0,6
19233,1514700,20210512,0,100
19234,1514701,20210512,0,28
19235,1514712,20210512,0,32
19236,1514713,20210512,test,100
19237,1514718,20210512,0,20
19238,1514720,20210512,1,17
19239,1514724,20210512,0,98
19240,1514735,20210512,test,53
19241,1514741,20210512,0,100
19242,1514747,20210512,0,100
19243,1514748,20210512,0,87
19244,1514749,20210512,0,100
19245,1514750,20210512,1,100
19246,1514754,20210512,test,1
19247,1514755,20210512,0,100
19248,1514769,20210512,test,100
19249,1514789,20210512,0,100
19250,1514790,20210512,test,81
19251,1514791,20210512,0,100
19252,1514794,20210512,test,99
19253,1514795,20210512,1,77
19254,1514796,20210512,0,100
19255,1514825,20210512,test,9
19256,1514829,20210512,0,100
19257,1514834,20210512,0,100
19258,1514835,20210512,1,100
19259,1514868,20210512,1,100
19260,1514909,20210512,0,100
19261,1514932,20210512,test,100
19262,1514936,20210512,0,48
19263,1514962,20210512,1,58
19264,1514968,20210512,0,100
19265,1514992,20210512,0,100
19266,1514997,20210512,0,100
19267,1514998,20210512,0,100
19268,1514999,20210512,0,80
19269,1515006,20210512,test,100
19270,1515026,20210512,1,100
19271,1515027,20210512,test,100
19272,1515029,20210512,0,10
19273,1515031,20210512,1,100
19274,1515056,20210512,0,3
19275,1515058,20210512,0,100
19276,1515060,20210512,test,100
19277,1515061,20210512,test,93
19278,1515084,20210512,1,45
19279,1515087,20210512,0,100
19280,1515092,20210512,1,99
19281,1515125,20210512,0,37
19282,1515126,20210512,test,100
19283,1515128,20210512,0,51
19284,1515129,20210512,0,100
19285,1515146,20210512,test,100
19286,1515147,20210512,0,100
19287,1515167,20210512,test,7
19288,1515169,20210512,0,8
19289,1515171,20210512,0,100
19290,1515172,20210512,1,36
19291,1515179,20210512,0,23
19292,1515187,20210512,0,100
19293,1515199,20210512,test,61
19294,1515203,20210512,0,27
19295,1515209,20210512,0,16
19296,1515226,20210512,0,52
19297,1515227,20210512,0,100
19298,1515230,20210512,0,100
19299,1515250,20210512,0,100
19300,1515254,20210512,0,25
19301,1515265,20210512,0,69
19302,1515266,20210512,0,100
19303,1515267,20210512,0,16
19304,1515270,20210512,0,100
19305,1515285,20210512,1,99
19306,1515298,20210512,0,32
19307,1515299,20210512,0,99
19308,1515300,20210512,0,49
19309,1515327,20210512,0,100
19310,1515341,20210512,0,1
19311,1515378,20210512,test,100
19312,1515414,20210512,test,100
19313,1515419,20210512,1,100
19314,1515470,20210512,1,100
19315,1515471,20210512,0,100
19316,1515481,20210512,0,100
19317,1515511,20210512,1,38
19318,1515534,20210512,0,100
19319,1515535,20210512,1,100
19320,1515560,20210512,0,27
19321,1515561,20210512,test,100
19322,1515574,20210512,0,100
19323,1515595,20210512,test,100
19324,1515598,20210512,test,100
19325,1515612,20210512,0,75
19326,1515614,20210512,0,9
19327,1515649,20210512,0,39
19328,1515662,20210512,0,67
19329,1515665,20210512,0,100
19330,1515669,20210512,1,100
19331,1515689,20210512,0,100
19332,1515694,20210512,0,100
19333,1515695,20210512,0,100
19334,1515696,20210512,0,100
19335,1515733,20210512,test,100
19336,1515734,20210512,0,100
19337,1515758,20210512,0,36
19338,1515765,20210512,0,100
19339,1515771,20210512,test,6
19340,1515772,20210512,0,26
19341,1515781,20210512,0,21
19342,1515790,20210512,0,21
19343,1515791,20210512,0,100
19344,1515805,20210512,0,100
19345,1515812,20210512,0,100
19346,1515813,20210512,0,100
19347,1515814,20210512,test,43
19348,1515821,20210512,0,100
19349,1515825,20210512,0,100
19350,1515854,20210512,test,72
19351,1515866,20210512,0,30
19352,1515890,20210512,0,100
19353,1515891,20210512,test,48
19354,1515903,20210512,0,5
19355,1515909,20210512,0,3
19356,1515925,20210512,test,91
19357,1515926,20210512,1,2
19358,1515930,20210512,test,100
19359,1515931,20210512,1,79
19360,1515938,20210512,1,6
19361,1515943,20210512,0,100
19362,1515953,20210512,0,2
19363,1515954,20210512,1,100
19364,1515969,20210512,0,100
19365,1515985,20210512,1,100
19366,1515988,20210512,0,32
19367,1516001,20210512,0,28
19368,1516020,20210512,0,100
19369,1516024,20210512,0,1
19370,1516026,20210512,test,100
19371,1516034,20210512,0,100
19372,1516045,20210512,0,100
19373,1516049,20210512,0,100
19374,1516080,20210512,test,100
19375,1516081,20210512,1,99
19376,1516082,20210512,0,19
19377,1516083,20210512,0,100
19378,1516086,20210512,test,88
19379,1516087,20210512,1,100
19380,1516093,20210512,0,100
19381,1516094,20210512,0,8
19382,1516101,20210512,0,93
19383,1516102,20210512,test,36
19384,1516114,20210512,0,100
19385,1516118,20210512,1,100
19386,1516120,20210512,1,100
19387,1516139,20210512,0,7
19388,1516145,20210512,1,15
19389,1516150,20210512,0,100
19390,1516152,20210512,0,100
19391,1516159,20210512,0,5
19392,1516164,20210512,1,100
19393,1516165,20210512,1,100
19394,1516178,20210512,1,100
19395,1516182,20210512,0,100
19396,1516187,20210512,0,100
19397,1516188,20210512,0,100
19398,1516197,20210512,0,100
19399,1516224,20210512,1,87
19400,1516230,20210512,0,100
19401,1516231,20210512,0,100
19402,1516236,20210512,0,34
19403,1516237,20210512,0,17
19404,1516242,20210512,1,100
19405,1516247,20210512,0,64
19406,1516264,20210512,test,87
19407,1516268,20210512,1,100
19408,1516276,20210512,0,5
19409,1516286,20210512,test,49
19410,1516287,20210512,0,100
19411,1516302,20210512,0,1
19412,1516303,20210512,test,68
19413,1516307,20210512,0,69
19414,1516310,20210512,0,100
19415,1516320,20210512,1,100
19416,1516325,20210512,0,100
19417,1516327,20210512,test,81
19418,1516348,20210512,0,100
19419,1516349,20210512,0,100
19420,1516351,20210512,0,100
19421,1516352,20210512,test,100
19422,1516357,20210512,1,39
19423,1516358,20210512,test,89
19424,1516364,20210512,1,100
19425,1516365,20210512,test,100
19426,1516371,20210512,1,100
19427,1516382,20210512,1,57
19428,1516383,20210512,1,100
19429,1516385,20210512,test,52
19430,1516387,20210512,0,99
19431,1516388,20210512,0,3
19432,1516389,20210512,1,100
19433,1516391,20210512,0,100
19434,1516420,20210512,0,100
19435,1516421,20210512,1,62
19436,1516424,20210512,test,1
19437,1516439,20210512,0,76
19438,1516440,20210512,test,43
19439,1516467,20210512,0,100
19440,1516468,20210512,test,100
19441,1516486,20210512,0,8
19442,1516496,20210512,0,1
19443,1516499,20210512,0,100
19444,1516517,20210512,0,69
19445,1516523,20210512,0,100
19446,1516533,20210512,0,100
19447,1516534,20210512,1,100
19448,1516553,20210512,0,94
19449,1516554,20210512,0,23
19450,1516565,20210512,1,100
19451,1516566,20210512,test,100
19452,1516567,20210512,0,100
19453,1516588,20210512,0,68
19454,1516589,20210512,0,100
19455,1516590,20210512,0,2
19456,1516598,20210512,0,100
19457,1516613,20210512,test,100
19458,1516625,20210512,test,63
19459,1516626,20210512,0,78
19460,1516639,20210512,0,85
19461,1516660,20210512,0,100
19462,1516661,20210512,1,100
19463,1516662,20210512,0,100
19464,1516663,20210512,test,100
19465,1516664,20210512,0,100
19466,1516667,20210512,test,64
19467,1516671,20210512,0,100
19468,1516672,20210512,0,100
19469,1516673,20210512,1,69
19470,1516680,20210512,test,53
19471,1516693,20210512,test,98
19472,1516695,20210512,0,90
19473,1516696,20210512,0,100
19474,1516697,20210512,0,100
19475,1516698,20210512,0,2
19476,1516712,20210512,test,100
19477,1516738,20210512,test,100
19478,1516740,20210512,test,100
19479,1516741,20210512,test,100
19480,1516742,20210512,0,3
19481,1516744,20210512,0,27
19482,1516756,20210512,1,25
19483,1516757,20210512,0,5
19484,1516758,20210512,1,16
19485,1516764,20210512,1,52
19486,1516779,20210512,0,100
19487,1516780,20210512,0,100
19488,1516782,20210512,0,45
19489,1516783,20210512,0,41
19490,1516788,20210512,0,11
19491,1516789,20210512,test,91
19492,1516796,20210512,0,100
19493,1516806,20210512,test,9
19494,1516808,20210512,0,86
19495,1516809,20210512,test,48
19496,1516810,20210512,1,61
19497,1516812,20210512,0,100
19498,1516823,20210512,0,100
19499,1516841,20210512,0,100
19500,1516842,20210512,0,100
19501,1516843,20210512,0,100
19502,1516856,20210512,0,100
19503,1516861,20210512,1,82
19504,1516876,20210512,0,100
19505,1516877,20210512,0,65
19506,1516880,20210512,0,3
19507,1516909,20210512,0,100
19508,1516914,20210512,test,41
19509,1516932,20210512,test,100
19510,1516933,20210512,test,100
19511,1516945,20210512,0,100
19512,1516966,20210512,test,100
19513,1516979,20210512,0,97
19514,1517019,20210512,0,100
19515,1517029,20210512,test,100
19516,1517065,20210512,0,100
19517,1517068,20210512,0,100
19518,1517069,20210512,test,1
19519,1517094,20210512,0,37
19520,1517100,20210512,0,100
19521,1517116,20210512,0,100
19522,1517117,20210512,test,2
19523,1517141,20210512,1,100
19524,1517149,20210512,0,4
19525,1517153,20210512,0,12
19526,1517177,20210512,0,100
19527,1517178,20210512,0,72
19528,1517180,20210512,1,100
19529,1517181,20210512,0,100
19530,1517182,20210512,1,100
19531,1517183,20210512,0,100
19532,1517204,20210512,0,2
19533,1517241,20210512,0,92
19534,1517244,20210512,0,10
19535,1517245,20210512,test,34
19536,1517246,20210512,0,100
19537,1517261,20210512,test,30
19538,1517269,20210512,1,89
19539,1517273,20210512,test,8
19540,1517274,20210512,0,2
19541,1517306,20210512,test,15
19542,1517307,20210512,1,53
19543,1517308,20210512,0,11
19544,1517332,20210512,0,100
19545,1517335,20210512,1,92
19546,1517336,20210512,0,100
19547,1517345,20210512,test,100
19548,1517346,20210512,test,5
19549,1517347,20210512,1,100
19550,1517362,20210512,1,100
19551,1517365,20210512,0,100
19552,1517374,20210512,0,100
19553,1517396,20210512,1,94
19554,1517399,20210512,0,1
19555,1517400,20210512,0,100
19556,1517401,20210512,0,99
19557,1517402,20210512,1,100
19558,1517407,20210512,test,100
19559,1517408,20210512,1,100
19560,1517421,20210512,0,100
19561,1517422,20210512,0,100
19562,1517428,20210512,0,100
19563,1517429,20210512,0,100
19564,1517430,20210512,test,100
19565,1517436,20210512,0,69
19566,1517460,20210512,0,100
19567,1517461,20210512,1,31
19568,1517462,20210512,test,100
19569,1517499,20210512,1,4
19570,1517502,20210512,0,100
19571,1517539,20210512,0,100
19572,1517540,20210512,0,80
19573,1517544,20210512,0,100
19574,1517563,20210512,test,78
19575,1517616,20210512,1,100
19576,1517617,20210512,0,47
19577,1517619,20210512,0,100
19578,1517625,20210512,0,97
19579,1517651,20210512,0,33
19580,1517657,20210512,0,100
19581,1517664,20210512,0,90
19582,1517678,20210512,1,100
19583,1517679,20210512,0,100
19584,1517680,20210512,0,93
19585,1517682,20210512,0,53
